YEAR_MONTH,COMMISSIONER_CODE,COMMISSIONER_NAME,CONTRACT_NUMBER,PROVIDER_NAME,LATEST_PPC_ADDRESS_POSTCODE,LSOA11_CODE,UDA_PERF_TARGET,UDA_FIN_VAL,UDA_DELIVERED,LATE_SUBMITTED_FP17,UDA_DELIVERED_FD,BAND_1_DELIVERED,"BAND_2A_DELIVERED ",BAND_2B_DELIVERED,BAND_2C_DELIVERED,BAND_3_DELIVERED,BAND_URGENT_DELIVERED,BAND_OTHER_DELIVERED,CHILD_12M_COUNT,ADULT_24M_COUNT,GENERAL_DENTAL_FIN_VALUE
202401,QT1,Nottingham and Nottinghamshire ICB,7613030001,MR RN WARD,NG25 0AL,E01028346,3000,79795.43,119.6,0,0,68,9,3,0,0,8,0,397,255,79795.43
202401,QHM,North East and North Cumbria ICB,7613380001,MRS N HILL,DH8 0BH,E01020632,9100,322919.82,757.2,0,0,152,92,25,1,14,21,4,526,1823,322919.82
202401,QHM,North East and North Cumbria ICB,7614860001,MISS NL PROCTOR,DH1 1QT,E01033164,19711,640267.19,2018.8,0,0,530,244,62,0,30,49,6,1292,4960,640267.19
202401,QYG,Cheshire and Merseyside ICB,7615830001,MR M MCGOVERN,L31 6BR,E01007097,10400,325106.6,500.8,0,0,99,44,19,2,12,14,1,697,1881,325106.6
202401,QMJ,North Central London ICB,7620670001,MR M OTIFEH,N5 1SH,E01002752,2910,101573.82,370.6,0,0,66,18,11,0,14,23,0,216,789,101573.82
202401,QHM,North East and North Cumbria ICB,7620830001,Westerhope Limited,NE5 2LH,E01008445,36983,1033583.48,2203.4,0,0,729,203,68,1,33,102,1,2624,7736,1033583.48
202401,QHM,North East and North Cumbria ICB,7620830002,MR SU CHOHAN,TD15 2EQ,E01027385,13500,459154.58,809.2,0,0,172,87,39,0,12,31,0,508,1627,459154.58
202401,QNX,Sussex ICB,7621130001,MR M SABAH,PO20 0QE,E01031528,1500,38412.65,130,0,0,86,13,1,0,0,0,0,700,93,38412.65
202401,QJK,Devon ICB,7621480001,MR V MIRZAYAN,PL4 8LA,E01015050,92,3358.37,,,,,,,,,,,1,1,3358.37
202401,QOQ,Humber and North Yorkshire ICB,7621800001,MR RJ BROMILEY,HG4 1HN,E01027705,20812,938359.42,1986,0,147,785,254,30,2,12,105,5,2655,5849,938359.42
202401,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",7621990001,Vesta Dental Care (Partnership),RG1 7AQ,E01033423,358,10503.03,138.6,0,0,29,15,5,0,2,13,0,97,64,10503.03
202401,QKS,Kent And Medway ICB,7622020001,Station Road Dental Partnership,CT7 9RE,E01024639,20863,635895.52,1018,0,130.6,165,59,14,0,46,45,0,1227,5470,635895.52
202401,QJG,Suffolk and North East Essex ICB,7622960001,MR BC TOCCA,IP1 3QJ,E01030025,2102,54973.25,19.2,0,0,9,3,0,0,0,1,0,257,153,54973.25
202401,QWE,South West London ICB,7623420001,MR D MOHAMMADI SOSHIK,CR0 1EW,E01001047,32064,1083107.44,1956.4,0,0,316,163,67,22,53,2,2,1567,5874,1083107.44
202401,QNX,Sussex ICB,7623690001,Dr Abrahim Askari Yagane,BN14 8AE,E01031798,12356,380594.6,1505.8,0,0,256,101,12,0,69,46,3,509,2958,380594.6
202401,QMF,North East London ICB,7624310003,Subaseeli Prabaharan,E8 4AR,E01001756,6904,218159.29,489.4,0,39.4,80,32,18,4,15,12,2,307,1697,218159.29
202401,QJK,Devon ICB,7625200001,Castle View Dental Practice,EX16 6RR,E01020048,28851,1068170.27,1862.6,0,198,356,285,42,6,21,118,6,1820,9298,1068170.27
202401,QOC,"Shropshire, Telford and Wrekin ICB",7625710001,Cleobury Dental Practice Partnership,DY14 8BQ,E01029002,16000,504119.62,1338.4,0,0,587,119,30,0,14,62,2,1229,3607,504119.62
202401,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",7627170001,SUTARWALA and PATEL (Partnership),OX28 4AW,E01028818,8699,236952.11,768.8,2,0,219,83,24,0,12,34,0,508,1993,236952.11
202401,QNC,Staffordshire and Stoke-on-Trent ICB,7627760001,Horizon Dental Centre,ST8 6AA,E01029774,10500,327102.93,754,1,0,231,81,14,3,13,30,0,651,2918,327102.93
202401,QSL,Somerset ICB,7629030001,MR CR BRANN,TA14 6QN,E01029191,5865,159459.16,5.4,0,0,0,1,0,0,0,2,0,246,221,159459.16
202401,QUA,Black Country ICB,7631440001,MR GS BAHIA,B67 5BS,E01009926,7933,259283.02,665.8,0,0,225,50,24,2,11,19,2,795,2781,259283.02
202401,QWU,Coventry and Warwickshire ICB,7632250001,MR SS MATHAROO,CV31 1NH,E01031336,11255,405767.89,1251.2,0,179.6,521,136,28,1,13,16,0,1632,4045,405767.89
202401,QNX,Sussex ICB,7632330001,Dr Abrahim Askari Yagane,BN14 8AE,E01031798,8159,248451,714.8,0,0,192,48,11,0,25,19,1,424,1917,248451
202401,QM7,Hertfordshire and West Essex ICB,7633060001,Dr Karan Patel,HP1 3LE,E01023390,9850,291033.91,833.2,0,0,228,75,24,1,19,21,0,571,2025,291033.91
202401,QJM,Lincolnshire ICB,7634380001,MR M SALEEM,PE9 1PJ,E01026351,34153,920854.91,3020.2,0,131.6,1587,247,36,0,25,171,7,3197,9052,920854.91
202401,QUE,Cambridgeshire and Peterborough ICB,7634380002,MR M SALEEM,PE6 7UY,E01015619,6805,201895.24,646.8,0,0,282,49,28,0,5,14,1,748,1516,201895.24
202401,QUE,Cambridgeshire and Peterborough ICB,7634380003,MR M SALEEM,PE6 7UY,E01015619,3000,91379.6,231.6,0,0,93,15,6,0,4,13,0,443,638,91379.6
202401,QXU,Surrey Heartlands ICB,7635350002,MR A SAMI,TW20 9QW,E01030669,10310,295638.34,884.2,0,0,368,62,19,0,13,66,0,983,3078,295638.34
202401,QRV,North West London ICB,7636080001,MRS N TAVAKOLI,UB1 2RW,E01001297,11618,403711.59,869.4,0,0,102,79,38,2,23,37,6,549,2153,403711.59
202401,QRV,North West London ICB,7636750002,MR SB MEHTA,HA2 6EF,E01002157,9778,288828.16,795.2,0,0,229,70,38,2,10,26,1,771,2603,288828.16
202401,QRV,North West London ICB,7638020001,MR R VADHER,HA2 6PN,E01002162,7000,226660.28,558,0,0,140,55,8,3,15,10,0,622,2456,226660.28
202401,QRV,North West London ICB,7639340001,Craven Park Dental,NW10 8SY,E01000521,15395,575217.26,1280.4,0,0,115,206,37,0,20,92,1,786,2184,575217.26
202401,QMJ,North Central London ICB,7639340002,Apex Dental Care,NW7 3JR,E01000264,5793,198889.13,532.6,0,0,136,56,16,0,11,13,1,877,744,198889.13
202401,QJK,Devon ICB,7639690001,MR V AVAKIAN,PL1 5HW,E01015153,6526,195930.9,405,0,0,108,52,3,0,9,15,0,281,1168,195930.9
202401,QWO,West Yorkshire ICB,7641830001,MRS P DHILLON,HD1 4LF,E01011239,1550,60094.94,129,0,0,41,9,5,0,3,0,0,197,226,60094.94
202401,QHL,Birmingham and Solihull ICB,7641910001,Harborne Dental Practice Partnership,B17 8PY,E01009066,7466,239225.46,320.8,0,0,172,18,0,0,6,19,0,576,1247,239225.46
202401,QHG,"Bedfordshire, Luton and Milton Keynes ICB",7642800001,MRS AO IYALLA,LU7 3HH,E01017556,15337,473826.42,1420.2,0,0,395,134,21,1,39,36,0,1299,4259,473826.42
202401,QWO,West Yorkshire ICB,7643020001,MR IH AL-HUSSEIN,LS7 4LF,E01011356,15945,576350.82,1556.8,0,68,522,175,51,1,16,44,3,2484,4292,576350.82
202401,QWU,Coventry and Warwickshire ICB,7643530001,MRS RP ATWAL,CV21 3BG,E01031144,41132,1510186.52,3625.2,0,0,1725,297,83,3,42,51,8,3333,12827,1510186.52
202401,QOC,"Shropshire, Telford and Wrekin ICB",7644420003,Park Lane Centre Dental Practice,TF7 5QZ,E01014145,14882,476474.22,916.4,1,0,241,101,31,1,16,16,2,1025,2441,476474.22
202401,QOC,"Shropshire, Telford and Wrekin ICB",7644420005,Mr BD Coleyshaw,TF10 7AT,E01014178,6818,190864.49,704.8,0,0,262,57,21,0,10,39,0,447,1782,190864.49
202401,QOP,Greater Manchester ICB,7645820001,MRS SC ROCHFORD,M19 2HR,E01005218,34169,1100541.51,2949.4,1,0,776,251,78,5,64,188,3,3507,6976,1100541.51
202401,QOP,Greater Manchester ICB,7645820002,MRS SC ROCHFORD,M22 9TD,E01005091,42128,1403889.73,4686,0,0,820,306,325,6,84,210,12,4360,7044,1403889.73
202401,QOP,Greater Manchester ICB,7645820005,MRS SC ROCHFORD,M22 9TD,E01005091,5611,235316.21,557.6,1,0,89,35,31,1,12,48,1,510,974,235316.21
202401,QHG,"Bedfordshire, Luton and Milton Keynes ICB",7647790001,MR PD LITCHFIELD,MK43 0EN,E01017397,13776,430690.65,1247.8,0,0,251,104,68,10,20,29,0,992,3500,430690.65
202401,QK1,"Leicester, Leicestershire and Rutland ICB",7648170001,MISS A GOHIL,LE5 5FD,E01013745,8985,242899.95,654.6,0,0,54,54,70,1,5,18,0,743,1178,242899.95
202401,QH8,Mid and South Essex ICB,7649220001,MR J GREGORY,CM7 1JP,E01021365,6000,186784.09,464.6,0,0,189,48,5,7,4,8,0,499,1310,186784.09
202401,QRV,North West London ICB,7649570003,Dental W12,W12 8HD,E01001940,14988,495156.33,1466,0,0,225,104,69,8,37,70,0,694,3355,495156.33
202401,QMJ,North Central London ICB,7649570004,Valecha Dental Practice,N9 9DY,E01001460,40267,1390787.44,3842,0,0,644,381,137,4,92,175,6,2991,8385,1390787.44
202401,QWE,South West London ICB,7649730001,MISS C PASE,SW15 1HJ,E01004605,600,17162.21,82,0,0,10,19,3,0,0,0,0,299,79,17162.21
202401,QWO,West Yorkshire ICB,7650070002,Nationwide Healthcare Providers Ltd,WF9 2RN,E01011860,23491,758396.78,1901.2,0,0,425,199,72,1,33,91,4,1971,6611,758396.78
202401,QRL,Hampshire and Isle Of Wight ICB,7652010001,Dr Rajani Koirala,RG21 5SA,E01022525,7650,256239.84,735.6,0,0,178,66,26,4,15,18,0,501,2041,256239.84
202401,QM7,Hertfordshire and West Essex ICB,7652790001,Tilehouse Dental Clinic,SG5 2DY,E01023616,275,7357.96,22,1,0,19,1,0,0,0,1,1,123,25,7357.96
202401,QM7,Hertfordshire and West Essex ICB,7652790003,MR NS SHAH,AL4 8AA,E01023747,2010,70993.43,57.6,0,0,42,4,0,0,0,3,0,305,238,70993.43
202401,QNC,Staffordshire and Stoke-on-Trent ICB,7655540001,Dr Kamalendra Alaparthi,ST4 2JX,E01014275,10041,312908.41,1068.2,3,0,225,142,41,0,13,36,2,398,2225,312908.41
202401,QHL,Birmingham and Solihull ICB,7655970001,MRS N GHABAI,B72 1TJ,E01009449,8368,233621.79,629,0,0,141,88,10,0,11,35,0,406,1399,233621.79
202401,QOP,Greater Manchester ICB,7656350001,Dr S Chawoo,M20 3HE,E01005274,11289,372822.9,1000,0,0,195,51,26,12,29,65,1,816,2226,372822.9
202401,QUA,Black Country ICB,7656430001,MR D SINGH-TERPOT,B43 5BB,E01010009,8845,260818.1,650.8,0,0,181,59,15,0,16,19,9,226,1877,260818.1
202401,QWU,Coventry and Warwickshire ICB,7657160001,MR TO YUNUS,CV21 2SG,E01031173,8281,304063.06,590.2,0,0,239,38,15,4,10,11,1,814,1965,304063.06
202401,QKS,Kent And Medway ICB,7657590002,MRS TF SIJUWADE,TN3 0ET,E01024851,1530,53125.29,137.4,0,0,26,11,3,1,2,27,0,158,378,53125.29
202401,QMJ,North Central London ICB,7658050001,MR JR KANOGO,N18 2XZ,E01001558,7999,255029.77,804,0,0,118,37,4,3,43,15,0,336,1728,255029.77
202401,QUY,"Bristol, North Somerset and South Gloucestershire ICB",7658640001,Mr T Razavi,BS8 2QB,E01014560,7864,253904.18,573.6,1,0,233,52,14,2,5,33,2,775,2132,253904.18
202401,QMF,North East London ICB,7660380001,MR VO AKINSOLA,E5 8EE,E01033703,4000,151681.56,209.4,2,0,10,14,5,1,10,8,0,72,613,151681.56
202401,QKK,South East London ICB,7660380002,MR VO AKINSOLA,SE5 0TJ,E01003926,6000,225882.32,302.2,0,0,7,19,15,0,13,6,0,159,844,225882.32
202401,QWE,South West London ICB,7660890001,MS G MOBAYEN,SW16 4BT,E01001085,7689,270666.44,571.8,0,0,18,21,12,0,35,9,0,306,777,270666.44
202401,QOP,Greater Manchester ICB,7662240001,MR SM KHONSARY,OL10 2PP,E01005506,1720,52022.35,136.6,0,0,109,4,0,0,1,3,0,485,97,52022.35
202401,QOP,Greater Manchester ICB,7662240002,MR SM KHONSARY,OL10 4NN,E01005501,5633,190902.14,60.6,0,0,13,3,1,0,1,18,0,452,1232,190902.14
202401,QYG,Cheshire and Merseyside ICB,7662590001,Lawton Dental Practice,ST7 2AA,E01018389,781,22251.76,58,0,0,26,3,1,0,1,5,0,274,30,22251.76
202401,QK1,"Leicester, Leicestershire and Rutland ICB",7662750001,MR CV MARU,LE18 1NS,E01026003,5414,182937.86,466.8,0,115.4,233,44,5,0,4,24,0,605,1946,182937.86
202401,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",7664610002,MR J MURUGUPPILLAI,SL7 1DQ,E01017895,1226,32254.23,64,0,0,41,6,1,0,0,0,0,254,82,32254.23
202401,QHM,North East and North Cumbria ICB,7667470001,MR S BEDI,NE37 2BA,E01008853,25485,801225.85,1877.4,0,265.8,784,156,32,4,30,56,10,1848,5709,801225.85
202401,QWE,South West London ICB,7668010001,Dental Practice Norbury,SW16 4UY,E01001090,7250,236260.84,670.4,0,0,86,63,17,2,20,47,0,567,1617,236260.84
202401,QRV,North West London ICB,7668950001,MR M SOLTAN MOHAMMADI KHAYAT,WC2N 4HS,E01004734,976,43057.05,126,0,0,39,17,0,0,3,0,0,47,537,43057.05
202401,QMJ,North Central London ICB,7668950003,MR M SOLTAN MOHAMMADI KHAYAT,NW5 3HG,E01000900,15725,480404.15,1141.2,0,0,53,48,65,0,48,26,1,634,2435,480404.15
202401,QRV,North West London ICB,7668950004,CD Smile Studios Limited,TW3 3DB,E01002624,9365,315933.07,1060,0,29.8,184,29,87,0,25,45,0,720,1833,315933.07
202401,QMF,North East London ICB,7668950005,MR M SOLTAN MOHAMMADI KHAYAT,E1 1HE,E01004321,6600,247298.82,278.8,1,0,26,19,4,0,14,9,0,153,786,247298.82
202401,QUE,Cambridgeshire and Peterborough ICB,7671230001,MISS Z WIESE,CB4 8QY,E01018234,2160,100670.01,97.6,0,0,33,5,2,0,3,3,0,303,269,100670.01
202401,QUE,Cambridgeshire and Peterborough ICB,7671230003,MISS Z WIESE,PE15 0DA,E01018078,13400,466012.15,678.6,4,0,284,75,9,0,7,39,1,1684,1357,466012.15
202401,QM7,Hertfordshire and West Essex ICB,7671900001,MR S BHOGAITA,SG1 2HW,E01023796,8100,259579.79,773.8,0,0,324,79,15,1,8,29,0,846,2427,259579.79
202401,QM7,Hertfordshire and West Essex ICB,7671900003,MR S BHOGAITA,SG1 4PN,E01023789,15691,584097.03,1294.2,0,0,382,115,38,3,24,56,1,1262,3747,584097.03
202401,QKK,South East London ICB,7672980001,Haley Seresht and Mohammed Chowdhry,SE16 6AE,E01004057,18500,675593.27,1656.8,0,0,257,107,54,6,58,49,1,1039,4623,675593.27
202401,QHM,North East and North Cumbria ICB,7675140001,MISS KE BOOTH,NE46 3LZ,E01027490,25201,661229.43,1800.8,2,0,521,204,29,8,27,114,4,1247,5414,661229.43
202401,QHM,North East and North Cumbria ICB,7675140002,MISS KE BOOTH,NE16 6NF,E01020635,12032,556249.06,867.2,0,0,209,116,21,4,13,16,2,426,1919,556249.06
202401,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",7676700001,Imran Maan,MK18 1NS,E01017645,24000,634980.31,2311,0,0,707,192,73,1,38,165,4,1652,6504,634980.31
202401,QRV,North West London ICB,7676970002,MR F RAMEZANI,NW10 8TF,E01000603,9692,321590.07,919.4,1,0,123,49,45,1,35,2,0,681,2367,321590.07
202401,QKS,Kent And Medway ICB,7681890001,Suja Jose,TN2 4JS,E01024828,2000,59806.26,187.4,0,0,88,13,2,0,4,2,0,567,136,59806.26
202401,QHG,"Bedfordshire, Luton and Milton Keynes ICB",7682430001,M&N Dental Surgery,MK40 3JJ,E01017469,21983,783690.18,2015,0,0,692,143,43,4,44,100,3,2231,6500,783690.18
202401,QH8,Mid and South Essex ICB,7682510002,MR AM MANUELSSON,SS14 1BN,E01021318,21500,738265.6,1929.6,0,0,569,177,47,3,40,78,0,1474,5625,738265.6
202401,QRV,North West London ICB,7682860001,Earls Court Dental Practice,SW5 9RL,E01002851,3798,149648.64,341.6,0,0,25,16,19,2,11,23,0,135,622,149648.64
202401,QRV,North West London ICB,7683590001,MR KC SHAH,SW10 0LR,E01002840,13500,485560.85,926,0,0,243,80,13,0,27,45,0,695,2997,485560.85
202401,QNQ,Frimley ICB,7684050001,MR H SANDHU,TW19 5DJ,E01016577,3000,77882.09,243.8,0,0,51,33,8,0,4,4,1,317,638,77882.09
202401,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",7686180001,MR PS NAGI,OX1 3EX,E01028521,270,7810.21,20.2,0,0,13,2,0,0,0,1,0,111,41,7810.21
202401,QOC,"Shropshire, Telford and Wrekin ICB",7686500002,Miss Rachael Williams,WV16 4QT,E01028833,1646,44389.38,142.4,0,0,70,15,5,0,0,2,0,230,338,44389.38
202401,QWU,Coventry and Warwickshire ICB,7686770002,MR S MIRFENDERESKI,CV6 4FE,E01009597,7259,232581.52,465,0,0,59,45,19,2,10,35,0,338,1338,232581.52
202401,QHM,North East and North Cumbria ICB,7688200001,MRS S HYDER,NE5 1EH,E01008447,22792,659461.09,1862.6,0,123.8,559,197,58,5,27,48,3,1696,6171,659461.09
202401,QMJ,North Central London ICB,7690370001,MR B VARNAMKHASTY,N10 1BX,E01001997,2936,115991.76,110.4,0,0,7,12,1,0,5,2,0,33,377,115991.76
202401,QJ2,Derby and Derbyshire ICB,7690610001,MISS KL SMITH,DE45 1DS,E01019600,9929,278417.39,793.8,0,0,118,145,22,0,9,19,1,371,1669,278417.39
202401,QOP,Greater Manchester ICB,7691260001,"Q Iqbal, T Doulgeridis & G Fotiou Partnership",M44 5DX,E01005619,10336,358908.09,931.4,0,0,303,89,31,0,13,42,0,877,2065,358908.09
202401,QOP,Greater Manchester ICB,7691260002,Ahmed Alawsi Limited,SK8 3BG,E01005846,13017,415947.11,954.8,0,0,312,88,31,3,12,49,0,832,2753,415947.11
202401,QKS,Kent And Medway ICB,7691420002,MR JK BABAYEMI,ME8 7HB,E01016093,6500,223706.65,256.4,0,0,95,33,0,0,3,22,0,531,1260,223706.65
202401,QHL,Birmingham and Solihull ICB,7692580001,MR S TALWAR,B91 1AA,E01010192,23061,662720.26,1175.4,0,0,335,137,30,4,8,120,10,1397,4059,662720.26
202401,QHL,Birmingham and Solihull ICB,7692580002,MR S TALWAR,B32 3LE,E01033629,4660,134688.95,294.2,0,0,30,34,20,0,2,29,3,298,681,134688.95
202401,QOP,Greater Manchester ICB,7693390001,128 Dental Care,SK2 6BY,E01005830,12042,352508.91,1358.2,0,0,373,151,18,3,31,41,0,718,2596,352508.91
202401,QMF,North East London ICB,7695680001,MRS M RAFIEE,RM14 3BL,E01002386,14220,491359.3,1390.6,0,0,403,62,74,0,30,58,2,1083,3734,491359.3
202401,QRV,North West London ICB,7695760001,The Church Street Dental Practice,NW8 8EU,E01033602,9073,337027.18,822.2,0,127.4,111,42,18,2,34,41,2,593,2405,337027.18
202401,QRL,Hampshire and Isle Of Wight ICB,7697970001,MR FJ PEROLD,PO8 8XJ,E01022920,450,12409.45,35,0,0,18,4,1,0,0,0,0,186,27,12409.45
202401,QHL,Birmingham and Solihull ICB,7698270001,MR A HUSSAIN,B23 7PF,E01009401,12593,377913.59,1068.6,0,214.6,193,142,36,2,15,63,0,1301,3931,377913.59
202401,QHL,Birmingham and Solihull ICB,7698270002,MR A HUSSAIN,B33 9SD,E01009300,5441,167465.96,360.2,0,0,50,57,12,0,4,26,0,507,1145,167465.96
202401,QUA,Black Country ICB,7699670004,MR MA TAI,WS9 8PT,E01010241,4402,141348.12,313.6,0,0,115,36,10,1,1,18,0,337,731,141348.12
202401,QRV,North West London ICB,7701240002,MR DS NAR,TW3 1NP,E01002642,17341,709018.04,1716.2,0,0,319,114,53,3,53,111,0,1327,3273,709018.04
202401,QWU,Coventry and Warwickshire ICB,7706470002,MR AI PARUK,B49 5AE,E01031183,600,18380.93,35.4,0,0,22,2,1,0,0,2,2,127,195,18380.93
202401,QUA,Black Country ICB,7707280001,Mr TS Jheeta & Mrs MK Jheeta,WS2 7JS,E01010273,20291,691124.08,1402,0,0,399,124,39,2,25,100,3,1663,4257,691124.08
202401,QPM,Northamptonshire ICB,7708760001,MR SP TAILOR,NN4 9UW,E01027252,3400,103599.53,182.6,0,0,129,9,1,0,1,8,0,699,245,103599.53
202401,QPM,Northamptonshire ICB,7710070001,Long Buckby Dental Practice Partnership,NN6 7RE,E01027016,4899,155684.38,434.6,0,0,200,31,8,1,6,18,1,720,952,155684.38
202401,QOC,"Shropshire, Telford and Wrekin ICB",7712440002,MRS H HELLER,TF1 1EW,E01014145,5415,186676.75,686,0,0,195,81,13,2,12,20,4,351,1467,186676.75
202401,QJG,Suffolk and North East Essex ICB,7717080001,Tooth Club,IP1 1BT,E01033125,24346,716543.07,1686,3,0,788,143,46,2,16,30,0,5565,4143,716543.07
202401,QRV,North West London ICB,7719960001,MR H RAZBAN,W14 0SH,E01001866,11864,424234.6,1023.2,0,0,154,87,13,2,38,61,0,533,2480,424234.6
202401,QKK,South East London ICB,7719960003,MR H RAZBAN,SE5 8QZ,E01003913,8300,247206.33,840,0,0,216,50,13,0,32,10,2,668,1629,247206.33
202401,QWO,West Yorkshire ICB,7720380001,MR Z HUSSAIN,BD7 1AD,E01010834,5081,151178.41,625.8,0,0,297,73,9,0,5,4,0,856,803,151178.41
202401,QWE,South West London ICB,7720460001,MR A PATEL,KT6 5NF,E01002988,8500,272713.56,786.8,0,0,184,18,8,0,36,64,0,720,2141,272713.56
202401,QNX,Sussex ICB,7721000001,MR BM SILVA,BN11 1RY,E01031789,29792,932488.38,2085.6,0,0,595,209,86,0,24,118,4,2503,6994,932488.38
202401,QNX,Sussex ICB,7721000003,MR BM SILVA,BN27 2AE,E01021177,10000,269498.15,900.4,0,0,300,120,25,0,6,32,5,754,2608,269498.15
202401,QOP,Greater Manchester ICB,7721940002,MR B AMOZANDEH,M33 2UG,E01006175,19610,695704.83,1440,2,163.2,241,103,33,0,56,46,0,969,2769,695704.83
202401,QM7,Hertfordshire and West Essex ICB,7722080001,MR L GIDARAKOS,CM23 2EJ,E01023450,14944,505094.82,1141.4,0,187.6,564,57,20,4,16,72,0,2550,4284,505094.82
202401,QOQ,Humber and North Yorkshire ICB,7722750001,Pilch & Wozniacka-Pilch,DN20 8ED,E01013272,17138,725530.25,1671.4,0,0,453,137,87,2,24,52,29,1435,5944,725530.25
202401,QWE,South West London ICB,7722830001,2 Green smile Limited,CR4 2AD,E01003392,15300,459575.94,1420.8,1,0,440,101,31,3,30,109,1,1774,4740,459575.94
202401,QHM,North East and North Cumbria ICB,7723210001,Grange Dental Practice Partnership,TS20 2QL,E01012259,28441,933082.25,2279.4,0,0,833,239,67,4,21,92,4,2183,7155,933082.25
202401,QOP,Greater Manchester ICB,7728950001,MR CE CRAWFORD,M41 5BG,E01006197,6773,202539,516.6,0,0,265,38,4,0,5,48,0,1063,2137,202539
202401,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",7729090001,MR JS JUGDEV,OX28 6AD,E01028818,649,18530.06,49.2,0,0,37,2,1,0,0,1,0,196,32,18530.06
202401,QOP,Greater Manchester ICB,7729680001,MISS SN HUSSAIN,SK6 1NB,E01005746,4906,145799.64,400.2,0,0,209,32,3,0,4,26,1,244,1264,145799.64
202401,QOP,Greater Manchester ICB,7729680003,MISS SN HUSSAIN,SK2 5JL,E01005843,2213,73771.71,158.8,0,147.6,74,12,4,0,2,4,0,372,781,73771.71
202401,QHM,North East and North Cumbria ICB,7731150002,Mr A Razaq,DH6 4AA,E01020701,12223,339126.42,750.8,0,134.2,242,73,15,0,14,39,0,1031,2543,339126.42
202401,QOP,Greater Manchester ICB,7731740001,MR S AHMED,M14 4RL,E01005240,8304,356505.66,1003,0,0,17,6,40,0,64,0,0,234,928,356505.66
202401,QWU,Coventry and Warwickshire ICB,7734920001,Leamington Spa Dental Practice,CV31 1NG,E01031336,7615,274534.45,657.2,0,176.4,248,81,13,2,4,31,2,646,1853,274534.45
202401,QNC,Staffordshire and Stoke-on-Trent ICB,7736620002,Edward and Richard Cully,ST4 1AR,E01014293,8731,312913.56,959.8,0,0,258,66,29,6,23,34,0,436,1792,312913.56
202401,QKS,Kent And Medway ICB,7737270001,Wolseley Place Partnership,TN24 8UL,E01024027,545,15181.08,20.2,0,0,10,3,0,0,0,1,0,77,142,15181.08
202401,QWO,West Yorkshire ICB,7738670002,MR PK TSAKPO,BD5 0PD,E01010738,15240,480838.21,1080.4,1,0,204,166,21,4,18,27,1,997,2798,480838.21
202401,QRV,North West London ICB,7746690001,The Dental Care Centre,NW10 3EN,E01000581,3197,127338.29,284.8,0,0,17,7,22,0,11,4,0,331,700,127338.29
202401,QK1,"Leicester, Leicestershire and Rutland ICB",7746770001,Mrs C Patel,LE15 6AS,E01013799,6065,153630.84,191.8,1,0,45,20,7,0,2,14,1,354,1058,153630.84
202401,QOC,"Shropshire, Telford and Wrekin ICB",7752070001,Albert Dental Practice,TF2 8AF,E01014128,18256,538060.83,2083.6,0,0,470,202,76,0,47,53,0,1163,4515,538060.83
202401,QWE,South West London ICB,7752150010,MR C PATEL,SW11 5TQ,E01004588,23346,926022.97,2601.2,0,0,280,238,62,16,84,136,3,1056,5236,926022.97
202401,QRV,North West London ICB,7752150011,Zahraa Zarruk,W14 8EZ,E01002866,8400,304638.46,633.2,0,0,88,1,65,0,16,21,0,348,1295,304638.46
202401,QWE,South West London ICB,7753040001,St Hellier Dental Practice Partnership,SM4 6JH,E01003436,15500,430056.84,1259,6,0,274,75,69,0,30,75,0,1251,3886,430056.84
202401,QKS,Kent And Medway ICB,7760090002,MISS R RAY,ME2 3HF,E01016139,5000,160330.61,586.2,0,0,141,41,27,0,14,16,0,1062,1514,160330.61
202401,QWO,West Yorkshire ICB,7760330001,Mr EA Fowode,LS27 9EN,E01011530,16920,538238.66,1250.2,0,0,408,174,31,1,9,36,7,1129,3642,538238.66
202401,QH8,Mid and South Essex ICB,7760680001,MR OO AWOLOLA,RM15 5JQ,E01015928,8551,247795.38,712,0,0,262,41,45,0,7,15,0,982,2036,247795.38
202401,QWO,West Yorkshire ICB,7760760001,Bingley Dental Practice,BD16 4BD,E01010578,6358,231323.09,637.4,0,0,241,52,23,0,9,12,3,349,1532,200151.9
202401,QXU,Surrey Heartlands ICB,7763270001,MS S BARAHIMI,KT15 3HD,E01030696,1334,36260.7,107.2,0,0,68,7,1,0,1,1,0,336,274,36260.7
202401,QHL,Birmingham and Solihull ICB,7764320001,MRS AN ARSHAD,B26 1PG,E01009520,3806,114490.21,281.6,0,0,68,23,15,0,5,8,0,339,677,114490.21
202401,QKK,South East London ICB,7765130002,MS P GUPTA,SE12 0DU,E01003263,7716,243290.19,236.4,0,0,101,27,2,0,3,7,0,541,1721,243290.19
202401,QOQ,Humber and North Yorkshire ICB,7768820001,Dental Design Studio Hull,HU2 8HL,E01012851,11770,421068.65,795.4,0,0,332,69,29,1,7,17,0,1351,2415,421068.65
202401,QMJ,North Central London ICB,7782490001,MISS RJ SANGHVI,N9 0TZ,E01001429,8726,253871.73,548.2,0,0,110,78,9,1,11,16,1,484,1822,253871.73
