_LATE_SUBMITTED_FP17,_COMMISSIONER_NAME,_COMMISSIONER_CODE,_UDA_DELIVERED,_BAND_3_DELIVERED,_UDA_DELIVERED_FD,_LATEST_PPC_ADDRESS_POSTCODE,YEAR_MONTH,_UDA_PERF_TARGET,_PROVIDER_NAME,_GENERAL_DENTAL_FIN_VALUE,_BAND_1_DELIVERED,_UDA_FIN_VAL,_CHILD_12M_COUNT,_LSOA11_CODE,_BAND_URGENT_DELIVERED,_CONTRACT_NUMBER,_BAND_OTHER_DELIVERED,_BAND_2_DELIVERED,_ADULT_24M_COUNT
0,North Yorkshire and Humber AT,Q50,924,12,177.4,TS9 5AD,201906,14800,Archway Dental Practice,354375.56,322,354375.56,1025,E01027625,15,6513110001,2,146,4412
0,North Yorkshire and Humber AT,Q50,459,6,0,YO51 9HS,201906,5433,Andrew Jones Dental Practice Ltd,151623.62,218,151623.62,853,E01027644,5,1257170001,2,54,1587
0,North Yorkshire and Humber AT,Q50,566.4,4,0,HG1 2JB,201906,7505,Mr R A FROST & Mr N J RANNS,217436.29,227,217436.29,696,E01027677,12,1758380001,2,88,1955
1,North Yorkshire and Humber AT,Q50,1032.2,23,0,HG1 5HP,201906,14100,Chatsworth House Dental Clinic,327410.8,330,327410.8,1163,E01027692,17,9173700012,2,135,4071
0,North Yorkshire and Humber AT,Q50,583.6,15,232.2,YO12 5EA,201906,10769,Falsgrave Dental Surgery,341689.13,212,341689.13,878,E01027862,33,3582310003,2,50,2550
0,North Yorkshire and Humber AT,Q50,2672.2,27,0,YO8 4HE,201906,40900,Abbey Dental Care,1231137.8,1154,1231137.8,2942,E01027908,101,1795820001,2,357,10009
0,North Yorkshire and Humber AT,Q50,511.8,10,0,YO8 4PW,201906,6072,Mr Jagdeep Matharu,182943.48,202,182943.48,494,E01027909,4,7610600001,2,61,2211
0,North Yorkshire and Humber AT,Q50,1448,18,0,LS24 9AD,201906,20735,Lloyd Lane Limited t/a Kirkgate Dental Surgery,600528.54,628,600528.54,1351,E01027919,55,9389120004,2,175,6073
0,Derbyshire and Nottinghamshire AT,Q55,316.6,3,0,NG17 7GQ,201906,7739,Diamond Dental Care,192903.02,176,192903.02,280,E01027952,8,9447850003,2,31,1924
1,Derbyshire and Nottinghamshire AT,Q55,1913,22,0,NG17 1AE,201906,35550,OASIS DENTAL CARE LTD,784582.43,727,784582.43,2039,E01027968,70,1012810023,2,279,7132
0,South Yorkshire and Bassetlaw AT,Q51,229.6,3,0,DN11 8JN,201906,3346,P B Robinson Doncaster Ltd,89742.97,56,89742.97,198,E01028026,8,1080220005,2,42,736
0,South Yorkshire and Bassetlaw AT,Q51,1320.8,41,0,S81 9RJ,201906,18070,Whitecross Dental Care Limited,493550.9,384,493550.9,1394,E01028029,49,1013380108,2,128,4663
0,Derbyshire and Nottinghamshire AT,Q55,536,11,166.2,NG9 1BS,201906,15500,MR CJ NAVARRO,424570.67,258,424570.67,1199,E01028085,15,8605490001,2,42,3483
0,Derbyshire and Nottinghamshire AT,Q55,2253.4,88,0,NG5 6GY,201906,29000,White House Dental Care Limited,702884.65,455,702884.65,1090,E01028165,27,1036670001,2,236,5222
0,Derbyshire and Nottinghamshire AT,Q55,1164.2,22,114.6,NG13 8AN,201906,16786,Dr Chandan Sharma,452786.06,460,452786.06,1295,E01028358,56,1604900001,2,124,6074
0,Derbyshire and Nottinghamshire AT,Q55,894.6,15,214.6,NG2 7PQ,201906,18929,OASIS DENTAL CARE LTD,419178.26,320,419178.26,1506,E01028417,33,1012810092,2,118,3898
0,Thames Valley AT,Q69,1595.6,39,0,OX16 5QB,201906,22500,Damira Dental Studios Ltd,562003.67,375,562003.67,1567,E01028435,198,1375880007,2,171,5763
0,Thames Valley AT,Q69,1304.2,11,0,SN7 7HY,201906,19387,Gloucester House Dental Practice,580274.23,620,580274.23,1685,E01028717,61,1119450001,2,159,4576
0,Thames Valley AT,Q69,1015.2,12,475.2,OX28 6DB,201906,13000,Buttercross Dental Ltd,319903.27,529,319903.27,1682,E01028818,61,8896600001,2,89,5119
0,Shropshire and Staffordshire AT,Q60,628.6,10,0,TF13 6EN,201906,10500,Twickel Dental Limited,306210.13,182,306210.13,687,E01028851,33,2740110003,2,95,2194
0,Shropshire and Staffordshire AT,Q60,687.6,6,0,SY1 4EE,201906,9034,MR HS BASRA,196038.71,314,196038.71,883,E01028933,33,6617080002,2,87,2256
0,Shropshire and Staffordshire AT,Q60,484.6,10,0,SY3 0HT,201906,6900,Bayston Hill Dental Practice,230525.87,200,230525.87,471,E01028936,13,1409530001,2,49,2138
0,"Bristol, North Somerset, Somerset, South Gloucestershire AT",Q65,650.6,15,0,BA11 2AH,201906,8000,IDH Limited,204681.84,234,204681.84,234,E01029034,8,1008880000,2,75,606
0,"Bristol, North Somerset, Somerset, South Gloucestershire AT",Q65,1174.4,46,0,TA20 1PT,201906,15000,Whitecross Dental Care Limited,403060.94,276,403060.94,750,E01029175,17,1013380060,2,108,3734
0,"Bristol, North Somerset, Somerset, South Gloucestershire AT",Q65,201.2,2,143.2,BA9 9AA,201906,3250,Church Street Dental Practice Ltd,72304.82,84,72304.82,432,E01029229,6,1060890001,2,28,1359
0,"Bristol, North Somerset, Somerset, South Gloucestershire AT",Q65,3265.8,73,0,TA2 7PH,201906,45767,Community Dental Centres Ltd,1108455.47,982,1108455.47,2839,E01029299,119,1011920002,2,421,10981
1,"Bristol, North Somerset, Somerset, South Gloucestershire AT",Q65,1479.6,36,0,TA21 8LA,201906,21132,IDH Limited,438557.89,340,438557.89,1186,E01029312,38,1014350069,2,220,4795
0,"Bristol, North Somerset, Somerset, South Gloucestershire AT",Q65,1205.6,19,0,TA22 9EN,201906,16500,Dulverton Dental Practice Ltd,473955.01,435,473955.01,715,E01029328,73,1296900001,2,151,3908
1,Shropshire and Staffordshire AT,Q60,1576,42,0,WS12 4DH,201906,18451,IDH Limited,436137.83,240,436137.83,981,E01029389,30,1811100003,2,261,4147
0,Shropshire and Staffordshire AT,Q60,1531.2,32,0,WS7 3XE,201906,25040,IDH Limited,618563.67,401,618563.67,1440,E01029497,26,1811100004,2,238,6267
0,Shropshire and Staffordshire AT,Q60,1304,31,0,ST5 4LY,201906,18842,The Westbury Park Dental Practice Partnership,530637.65,288,530637.65,1464,E01029589,45,1869880001,2,196,5443
0,Shropshire and Staffordshire AT,Q60,1440.6,19,0,ST5 2AX,201906,19000,Whitecross Dental Care Limited,445170.82,538,445170.82,1478,E01029604,48,1617990001,2,205,5438
0,Shropshire and Staffordshire AT,Q60,136,0,0,ST5 2UB,201906,2200,Whitecross Dental Care Limited,49504.22,68,49504.22,289,E01029604,10,1980480001,2,18,495
0,Shropshire and Staffordshire AT,Q60,510,6,0,DY7 6AB,201906,7076,Mrs G Sinha & Dr A Sinha,158736.05,165,158736.05,342,E01029650,10,1484230001,2,79,1613
0,Shropshire and Staffordshire AT,Q60,1075.2,29,0,ST20 0GP,201906,14500,Brookhouse Dental Practice,363273.68,245,363273.68,822,E01029708,31,1277790001,2,144,3280
0,Shropshire and Staffordshire AT,Q60,1221.4,22,0,ST15 8PA,201906,16854,Abbey House Dental Practice Limited,415456.55,372,415456.55,1281,E01029745,52,1362200001,2,170,4976
0,Shropshire and Staffordshire AT,Q60,678.8,13,0,ST9 0DT,201906,9315,MR KS HUGHES,256829.1,226,256829.1,651,E01029779,29,7553620001,2,87,2203
0,Shropshire and Staffordshire AT,Q60,1264,46,0,ST10 1EP,201906,15000,Dr Sanraj Stefan Singh Dulay,384687.48,225,384687.48,894,E01029787,70,3385240001,2,130,3551
0,Shropshire and Staffordshire AT,Q60,1939,21,0,ST13 5DN,201906,25619,St Edward Street Dental Surgery,634960.99,785,634960.99,1264,E01029804,100,5721870002,2,260,6941
0,Shropshire and Staffordshire AT,Q60,1186.2,26,0,ST13 6BH,201906,22000,TLC 4 Smiles Ltd,631108.54,300,631108.54,1284,E01029808,35,1190910001,2,173,5045
0,Shropshire and Staffordshire AT,Q60,1776.2,42,0,B79 7BX,201906,21500,Rodericks Dental Partnership Ltd,548919.8,592,548919.8,1873,E01029835,66,1314070001,2,196,5846
0,East Anglia AT,Q56,719.2,7,0,IP7 5DX,201906,14965,Starsmile Plus Partnership,366649.76,239,366649.76,921,E01029892,21,1581940023,2,123,4127
0,East Anglia AT,Q56,1389.4,13,0,IP2 9TH,201906,17000,MR IS LEIGHTON-SCOTT,400789.05,620,400789.05,1521,E01030019,67,9682690002,2,177,5472
0,East Anglia AT,Q56,561.6,8,0,IP1 4HA,201906,5905,Bridge House Dental Practice,131101.17,229,131101.17,973,E01030026,28,1852720001,2,67,1882
0,East Anglia AT,Q56,618,15,0,CB9 9DZ,201906,12000,Haverhill Dental Practice and Cosmetic Centre,433717.11,154,433717.11,660,E01030112,30,1007240000,2,82,1304
0,East Anglia AT,Q56,641.2,20,0,IP16 4BZ,201906,13186,Whitecross Dental Care Limited,343990.62,156,343990.62,494,E01030188,31,1013380092,2,69,3378
0,East Anglia AT,Q56,1522.8,29,0,IP12 1BL,201906,22891,IDH Limited,569271.17,533,569271.17,1657,E01030194,24,1014350100,2,200,7085
0,East Anglia AT,Q56,655,11,0,NR33 7LL,201906,16500,Mazdak Eyrumlu and Honar Shakir,425057.59,188,425057.59,657,E01030275,40,1598750001,2,95,2974
0,Surrey and Sussex AT,Q68,1016.2,13,0,KT11 1HT,201906,14000,MRS A GOR,384298.79,445,384298.79,1816,E01030300,41,8473640001,2,122,3728
0,Surrey and Sussex AT,Q68,491.4,9,0,KT12 3NL,201906,5535,MR NS KONDEL,140387.78,181,140387.78,410,E01030354,27,3373580001,2,56,1296
0,Surrey and Sussex AT,Q68,2090.2,52,165.4,KT17 1TG,201906,23987,Mr S Dattani & Mr J Patel,696858.47,770,696858.47,3144,E01030390,86,1057590002,2,197,8638
0,Surrey and Sussex AT,Q68,1938.2,39,0,TW18 2DE,201906,24746,Dr Simon J Chard and Dr Meghan P Chard,603683.39,675,603683.39,1634,E01030738,121,1237730002,2,216,6756
3,Surrey and Sussex AT,Q68,1221.4,48,0,TW19 7HS,201906,17266,Mr A Memaripour and Mr N Zadeh Davani,469782.82,240,469782.82,1269,E01030746,62,1922280001,2,115,3540
0,Surrey and Sussex AT,Q68,482,7,0,RH8 0AX,201906,5300,Priory House Dental Centre,135450.6,232,135450.6,849,E01030836,20,7298090002,2,47,1458
0,Surrey and Sussex AT,Q68,897.6,18,202.8,CR3 5PB,201906,11881,MR S PATEL,273280.35,319,273280.35,1615,E01030847,68,2741940001,2,93,4395
0,Surrey and Sussex AT,Q68,4302.8,90,0,GU9 7LP,201906,64074,Petrie Tucker & Partners Ltd,1897903.77,1496,1897903.77,4485,E01030895,118,1013700063,2,528,15172
0,Surrey and Sussex AT,Q68,1695,52,0,GU22 8SW,201906,23284,Mr Jaymish Patel,616587.27,415,616587.27,1385,E01030953,85,3259020002,2,184,5504
0,Surrey and Sussex AT,Q68,159.6,0,0,GU21 4AL,201906,2550,MR NP WILLIS,76931.92,40,76931.92,408,E01030968,3,8988720001,2,38,302
0,"Arden, Herefordshire and Worcestershire AT",Q53,728.2,16,0,CV9 1AD,201906,7887,"165 Long Street, Atherstone",175108.63,212,175108.63,549,E01031010,21,1099750001,2,99,2279
0,"Arden, Herefordshire and Worcestershire AT",Q53,829.2,29,0,B78 2LL,201906,5800,Kingsbury Dental Practice,189271.37,130,189271.37,343,E01031033,1,1303460001,2,116,1479
1,"Arden, Herefordshire and Worcestershire AT",Q53,321.6,12,0,CV11 5HU,201906,6331,Cottage Dental Practice,184244.54,67,184244.54,681,E01031045,3,1528540001,2,35,1823
0,"Arden, Herefordshire and Worcestershire AT",Q53,586.4,9,0,CV21 3QF,201906,7635,Mohsin Hassan,193378.94,130,193378.94,375,E01031132,32,5649310001,2,99,2079
0,"Arden, Herefordshire and Worcestershire AT",Q53,1232.8,22,0,B95 5BY,201906,18430,MR SS DEHAL,561926.19,471,561926.19,1086,E01031202,54,9277240001,2,140,4549
0,"Arden, Herefordshire and Worcestershire AT",Q53,344,11,0,B80 7HR,201906,4000,Mehta Dental Practice,119269.47,85,119269.47,574,E01031239,5,6589950002,2,40,998
0,"Arden, Herefordshire and Worcestershire AT",Q53,399.2,7,0,CV34 4RA,201906,6138,Old Square Dental Practice Partnership,187255.42,108,187255.42,551,E01031324,21,9259260001,2,60,1583
0,Surrey and Sussex AT,Q68,648.2,15,0,PO19 1PL,201906,37500,Little London Dental Care Limited,915440.5,201,915440.5,1352,E01031486,51,1563290001,2,68,6325
34,Surrey and Sussex AT,Q68,188.8,5,0,PO19 1QS,201906,2800,The Grange Dental Surgery Ltd,97016.52,94,97016.52,302,E01031490,4,2297330001,2,26,493
0,Surrey and Sussex AT,Q68,3030.2,85,145.2,RH10 6AE,201906,41003,Family Dental Centre Limited,1554813.66,591,1554813.66,2486,E01031585,121,1170130001,2,424,8083
0,Surrey and Sussex AT,Q68,832.6,14,0,RH20 4LA,201906,8029,Old Mill Dental Surgery,173294.86,296,173294.86,861,E01031631,33,3967100001,2,109,2359
0,Surrey and Sussex AT,Q68,1178.4,22,0,RH15 9DR,201906,15639,Queens Crescent Dental Practice Ltd,440274.82,412,440274.82,759,E01031708,47,1049220001,2,148,4426
0,"Bath, Gloucestershire, Swindon and Wiltshire AT",Q64,562.8,6,0,SN10 1LQ,201906,6764,Ferndale Dental Clinic Limited,169197.7,146,169197.7,512,E01031850,9,1145880001,2,111,1269
0,"Bath, Gloucestershire, Swindon and Wiltshire AT",Q64,759.8,8,0,SN13 9BX,201906,10143,Mr Georgios Mexias,219842.11,362,219842.11,1128,E01031932,34,1721380001,2,87,2606
0,"Bath, Gloucestershire, Swindon and Wiltshire AT",Q64,971.6,11,0,SN4 7AX,201906,13023,Whitecross Dental Care Limited,351255.9,410,351255.9,1179,E01031967,38,1013380109,2,128,4162
0,"Bath, Gloucestershire, Swindon and Wiltshire AT",Q64,1743.8,40,0,SN12 6ES,201906,25000,Market Place Dental Practice Ltd,656934.89,544,656934.89,1481,E01032068,64,1828690001,2,210,7273
1,"Bath, Gloucestershire, Swindon and Wiltshire AT",Q64,1699.4,51,0,BA14 8TJ,201906,27780,IDH Limited,791252.44,528,791252.44,2136,E01032078,37,1014350145,2,171,6447
0,"Arden, Herefordshire and Worcestershire AT",Q53,469.4,7,0,B60 2BQ,201906,4910,MR KS RATRA,133589.47,162,133589.47,505,E01032157,17,1030630001,2,67,1233
0,"Arden, Herefordshire and Worcestershire AT",Q53,94.6,1,0,WR15 8AA,201906,2267,Mr M Mehra and Mr V Patel,62303.35,56,62303.35,359,E01032214,3,9179310001,2,7,737
0,"Arden, Herefordshire and Worcestershire AT",Q53,2235,53,0,B98 8DJ,201906,38500,Integrated Dental Holdings Limited (IDH 476 Limited),857551.59,731,857551.59,2157,E01032224,90,1640620001,2,249,8445
0,"Arden, Herefordshire and Worcestershire AT",Q53,846.2,21,0,WR3 8PZ,201906,9986,MR AR ASHTON,249946.85,220,249946.85,701,E01032329,21,5699250001,2,112,2655
1,"Arden, Herefordshire and Worcestershire AT",Q53,669.6,14,0,WR5 2DL,201906,17200,Gentle Dental Care (EVESHAM)LTD,384969.7,177,384969.7,1335,E01032343,29,1004070000,2,97,4400
0,"Arden, Herefordshire and Worcestershire AT",Q53,1045,13,0,WR11 4EU,201906,14203,High Street Dental Practice,314454.05,395,314454.05,1205,E01032377,35,1001880000,2,150,3661
0,"Arden, Herefordshire and Worcestershire AT",Q53,1455.2,53,0,DY12 2AP,201906,20370,Bewdley Dental Partnership,685162.36,274,685162.36,1098,E01032428,15,1768340001,2,175,5563
0,"Arden, Herefordshire and Worcestershire AT",Q53,244.2,3,0,DY13 9EE,201906,3374,Mercian House Dental Practice,137826.41,113,137826.41,515,E01032461,16,1905940002,2,25,1449
2,Merseyside AT,Q48,1859.6,39,230.2,L13 3DL,201906,29685,The Dental House (Liverpool) Limited,783831.64,423,783831.64,1893,E01032508,48,1773260001,2,303,6473
0,South London AT,Q63,2092.4,44,0,TN16 3BB,201906,26383,MR K TSE,712654.84,993,712654.84,2203,E01032570,42,3331820001,2,173,7317
0,West Yorkshire AT,Q52,878.8,25,0,LS12 3PE,201906,17014,Infinity Dental Clinic,415121.47,254,415121.47,188,E01032608,19,1011950000,2,100,571
0,Wessex Local Office,Q70,1425.2,29,0,GU32 3JL,201906,29000,Whitecross Dental Care Limited,711430.97,489,711430.97,2060,E01032664,71,1013380070,2,167,7340
0,"Bristol, North Somerset, Somerset, South Gloucestershire AT",Q65,70.8,0,0,BS20 6EH,201906,1359,"The Dental Clinic, Portishead",36396,33,36396,317,E01032681,4,1000260000,2,11,151
0,Thames Valley AT,Q69,3942.8,130,212.8,SL1 1EQ,201906,45370,Smile Care (Dental) Ltd,1232839.55,483,1232839.55,4012,E01032730,294,1533890001,2,515,12236
0,Kent and Medway AT,Q67,102,1,162,DA11 0PA,201906,4413,MR AA TIKARE,118421.87,28,118421.87,390,E01032799,5,3580960001,2,18,1641
0,Birmingham and The Black Country AT,Q54,655.8,12,0,B90 1UA,201906,8700,Heath Dental,208417.93,269,208417.93,1267,E01032885,14,7496720001,2,71,1816
0,Greater Manchester AT,Q46,469.4,15,0,M3 6BZ,201906,8032,REVIVE DENTAL CARE LIMITED,274835.88,75,274835.88,353,E01032906,57,1600590008,2,48,3021
0,Hertfordshire and The South Midlands AT,Q58,2681,57,0,NN14 1SN,201906,30511,Mawsley Dental Clinic,960442.21,868,960442.21,2932,E01032973,140,1752500001,2,320,8241
0,"Arden, Herefordshire and Worcestershire AT",Q53,1222.2,20,169.4,B60 2LA,201906,21350,New Road Dental Practice,490752.04,493,490752.04,2042,E01033061,46,1435610001,2,144,5550
0,North East London AT,Q61,794.2,37,340,E10 5AB,201906,12606,Cedars Dental Practice,350382.46,95,350382.46,1359,E01033153,26,3325420001,2,74,3525
0,"Durham, Darlington and Tees AT",Q45,895.6,18,0,DH1 3HL,201906,15980,MR PL NEWTON,352003.1,266,352003.1,465,E01033221,38,8115130001,2,122,3429
0,Lancashire AT,Q47,670.6,13,0,PR1 2QP,201906,10652,Synergy Dental Clinic Preston Ltd,224894.97,174,224894.97,478,E01033223,23,1512380001,2,100,1912
0,"Arden, Herefordshire and Worcestershire AT",Q53,967.8,15,0,CV32 4LY,201906,15000,MR NJ GIBB,368745.85,343,368745.85,1636,E01033253,49,1003950000,2,128,4606
0,South Yorkshire and Bassetlaw AT,Q51,1271.2,25,0,S3 8UL,201906,14895,IDH 474 Limited,470904.18,266,470904.18,1028,E01033263,41,1744400001,2,218,3263
0,South Yorkshire and Bassetlaw AT,Q51,556.8,7,203,S6 1TT,201906,2558,Thompson & Thomas,261423.5,208,261423.5,947,E01033280,14,1752180004,2,82,2651
0,Wessex Local Office,Q70,1679.4,50,187.6,BH2 5RY,201906,18000,Dr H Dhatt,484795.99,387,484795.99,1089,E01033285,107,1107010001,2,180,5920
0,East Anglia AT,Q56,994,23,0,IP14 1HH,201906,14333,Mrs Bhanodaya Moturi,356558.55,318,356558.55,818,E01033317,35,1287670001,2,115,3824
0,South London AT,Q63,2358.4,86,273.6,SE13 5LQ,201906,31588,Lewisham Dental Practice,880821.06,507,880821.06,2558,E01033327,97,1939840001,2,230,9348
0,Derbyshire and Nottinghamshire AT,Q55,698,22,0,NG1 2AE,201906,9286,City Dental Partnership,223122.72,189,223122.72,417,E01033409,20,1730020001,2,73,3023
0,Thames Valley AT,Q69,1536.8,40,0,RG1 1DB,201906,22041,Friar Street Dental Surgery,502951.08,339,502951.08,938,E01033415,139,1275580001,2,183,6000
0,"Durham, Darlington and Tees AT",Q45,1441.8,40,0,TS6 6UX,201906,19500,Whitecross Dental Care Limited,561237.73,318,561237.73,1525,E01033468,34,1013380085,2,201,4298
0,North East London AT,Q61,400.2,20,0,E8 2JS,201906,5297,Dental Beauty Dalston,192722.13,10,192722.13,6,E01033699,21,9063520001,2,41,1176
0,North East London AT,Q61,2910.8,80,0,IG11 7RL,201906,36854,Abbey Dental Practice,1084139.29,478,1084139.29,3996,E01000010,79,8259480002,3,459,8618
0,North East London AT,Q61,3568.2,82,0,RM6 6RL,201906,38503,Whalebone Lane Limited,1833381.16,307,1833381.16,1941,E01000031,116,1348050001,3,708,7135
0,North East London AT,Q61,496.4,11,0,N2 0EF,201906,6711,MR RF PRAIS,217222.31,165,217222.31,934,E01000207,12,8242590001,3,61,1496
0,North East London AT,Q61,573,20,0,NW7 3JR,201906,5793,Apex Dental Care,168300.66,104,168300.66,691,E01000264,20,7639340002,3,64,1479
0,North West London AT,Q62,492.2,16,0,HA0 1EU,201906,6545,MR A ARBABI,197081.39,110,197081.39,508,E01000472,26,8491460001,3,52,1729
0,North West London AT,Q62,2311.4,70,0,NW10 9EP,201906,25725,London Dental Smiles,913774.35,225,913774.35,1981,E01000508,137,5688210001,3,356,5382
0,North West London AT,Q62,779,12,0,HA9 8EL,201906,9010,MR R RATTAN,244063.65,137,244063.65,871,E01000571,45,5762390001,3,147,2126
0,South London AT,Q63,2026.4,40,327.6,BR4 0JZ,201906,29751,MISS AR PATEL,857128.58,566,857128.58,2500,E01000837,107,1953160002,3,283,8206
0,North East London AT,Q61,299.2,9,0,NW3 1NH,201906,4625,Practice on the Hill,129795.89,111,129795.89,624,E01000896,11,3377810001,3,22,1309
0,North East London AT,Q61,955.6,23,0,NW3 2BH,201906,13493,MR AM BOOKEY,319348.24,241,319348.24,1620,E01000902,53,7332450001,3,124,4097
3,North East London AT,Q61,1988,80,178.2,N7 0BT,201906,29693,Brecknock Dental Surgery Limited,1057725.77,328,1057725.77,2083,E01000926,85,1907990001,3,200,7681
0,North East London AT,Q61,1323.4,63,0,NW6 4PL,201906,15139,Ahmed Al-morhiby,403558.48,184,403558.48,948,E01000933,57,2513480001,3,104,3386
0,North East London AT,Q61,646,34,0,WC1N 1AG,201906,8132,Kevaal Patel,257318.19,40,257318.19,214,E01000943,10,3287660001,3,50,1851
0,South London AT,Q63,884.4,23,0,CR5 2RA,201906,14614,IDH Limited,367231.32,264,367231.32,838,E01001023,32,1014350026,3,101,3513
0,South London AT,Q63,2564.2,59,0,CR0 0JG,201906,32120,MR JL UBEROI,784872.36,416,784872.36,2991,E01001076,220,9439670001,3,391,8132
2,South London AT,Q63,815,22,0,CR2 6NN,201906,10277,Purley Whites Dental Care,318028.15,228,318028.15,1024,E01001171,25,1470600001,3,98,3282
0,South London AT,Q63,2018.2,55,297.6,SE25 4SL,201906,40022,The Family Dental Practice,1032795.5,529,1032795.5,2405,E01001186,106,1946700001,3,233,8087
0,North West London AT,Q62,725.4,18,0,UB6 9QN,201906,14636,Rajesh Kylahsum and Archna Patel,411010,141,411010,1011,E01001259,22,2157910001,3,113,3645
0,North West London AT,Q62,547.6,11,0,W5 4XL,201906,5946,MR RG RENTON,170844.56,214,170844.56,790,E01001304,38,8259560001,3,52,2840
0,North East London AT,Q61,1511.4,49,0,N9 0PD,201906,19880,Dentasmile Ltd,602659.53,70,602659.53,1626,E01001425,31,1495780001,3,271,2979
0,North East London AT,Q61,518.2,11,0,EN3 6TG,201906,7000,Bullsmoor Dental Practice,181061.13,160,181061.13,717,E01001552,11,1312450001,3,70,1554
0,North East London AT,Q61,1451,33,373,N21 3PA,201906,18422,Broadway Dental Care,548781.47,428,548781.47,1520,E01001564,55,1332050001,3,186,5749
1,South London AT,Q63,1502,69,0,SE2 9BH,201906,17510,Mr P S Photay and Miss S R Photay,527244.65,127,527244.65,955,E01001575,41,1168900001,3,158,3743
0,North East London AT,Q61,365.6,16,0,E8 4AR,201906,5304,Subaseeli Prabaharan,139927.59,50,139927.59,183,E01001756,8,7624310003,3,37,1181
0,North East London AT,Q61,2540.8,95,0,N17 6SB,201906,36284,MC Dentistry Ltd,1012333.59,415,1012333.59,1819,E01001979,59,1789500001,3,293,7746
0,North East London AT,Q61,418.6,17,0,N22 6BH,201906,4281,Wood Green Dental Practice Partnership,123392.48,70,123392.48,119,E01002031,13,2334390001,3,42,1117
0,North West London AT,Q62,1921.8,37,0,HA2 6ED,201906,25115,Dr.S.B.Radia and Dr.P.Vaid,746712.33,280,746712.33,2366,E01002157,74,1489970001,3,365,6050
0,North West London AT,Q62,167.2,2,0,HA5 3EE,201906,3005,"M Ali, M Mawjee & A Paul",69104.11,73,69104.11,756,E01002189,11,1154010001,3,19,563
0,North West London AT,Q62,684.8,10,0,HA3 5EQ,201906,7598,"Yash Ghevaria, Devang Patel and Shivika Shah",223278.03,194,223278.03,1197,E01002232,29,6954910001,3,111,1300
0,North East London AT,Q61,939.6,23,0,RM14 2TR,201906,11759,Church View Dental Practice,377335.1,235,377335.1,558,E01002386,128,1329930001,3,91,2991
0,North West London AT,Q62,681.4,6,0,UB10 9PF,201906,8508,MR BV TAANK,195308.37,233,195308.37,581,E01002452,12,6388890001,3,120,2251
0,North West London AT,Q62,570.4,10,0,HA6 2XN,201906,8775,MR M SHAH,235045.56,199,235045.56,679,E01002478,32,9273840001,3,70,2117
2,North West London AT,Q62,1939,61,212.2,UB3 3HB,201906,23558,Munish Gadhr and Shakila Pathmanayagam,688800.13,368,688800.13,2913,E01002506,70,6532330001,3,251,6076
0,North West London AT,Q62,1477.6,47,0,TW13 6AE,201906,19180,MISS DL HUART,491315.45,280,491315.45,1418,E01002607,38,2730820001,3,192,4331
0,North West London AT,Q62,1357,33,201.6,TW8 8DL,201906,19896,Dr A.T. Brown & Dr. P. Bopanna,567422.41,310,567422.41,1808,E01002684,115,1739910001,3,170,6014
0,North West London AT,Q62,2328.4,77,0,W4 4PU,201906,27409,P&P Chiswick Limited,923713.24,472,923713.24,2200,E01002693,82,1805050001,3,277,6760
0,South London AT,Q63,422.2,9,0,KT5 9ET,201906,6000,Tolworth Rise Practice,139696.51,148,139696.51,423,E01002915,6,1689550001,3,52,1678
0,South London AT,Q63,690,18,0,SW4 7DE,201906,15553,Dr A.K. Patel & Dr S.N. Patel,451039.98,153,451039.98,1128,E01003029,35,1869370001,3,92,3746
0,South London AT,Q63,451.4,23,0,SE27 0DT,201906,6000,West Norwood Dental Surgery Partnership,163042.75,17,163042.75,119,E01003081,12,2201320001,3,36,844
0,South London AT,Q63,1066.4,40,0,SE11 4LD,201906,12108,MR GK OOI,416007.44,200,416007.44,775,E01003101,22,7308740001,3,116,3342
0,South London AT,Q63,1234.4,56,0,SW16 1DR,201906,18485,Real Sweden Ltd,485691.3,101,485691.3,774,E01003153,57,1739400001,3,119,3362
0,South London AT,Q63,1127.2,18,0,SE23 2LR,201906,17740,Perry Vale Dental Limited,609793.43,407,609793.43,2100,E01003312,96,1856630001,3,125,6423
0,South London AT,Q63,1626.4,41,0,SE6 4AF,201906,22149,Splendent Care Ltd,672034.03,354,672034.03,1617,E01003324,67,1223000001,3,229,4723
105,South London AT,Q63,498.8,22,0,SW20 8DT,201906,8428,MR ID HENNING,206128.71,218,206128.71,1138,E01003381,13,3301910001,3,65,2729
0,South London AT,Q63,1042.4,29,0,CR4 1BD,201906,12512,IDH Limited,340641.48,213,340641.48,1406,E01003433,32,1014350037,3,143,3310
0,South London AT,Q63,623.4,11,0,SM4 5PR,201906,10316,I.J & S.C Fernandes,246957.04,156,246957.04,699,E01003451,32,1929020001,3,98,3015
0,North East London AT,Q61,637.2,26,0,E13 0RQ,201906,9575,MR S DODHIA,362833.39,66,362833.39,714,E01003574,41,7501230002,3,69,2367
1,North East London AT,Q61,2311.4,90,165.8,IG1 2RR,201906,27477,Dental Solutions Partnership,918031.76,280,918031.76,2651,E01003689,86,6502420001,3,282,6241
0,North East London AT,Q61,541.6,27,181.2,IG6 3EB,201906,6575,Hainault Gentle Dental Care Ltd,178204.02,83,178204.02,672,E01003720,13,1272560001,3,35,2234
